timestamp,imu_quaternion_x,imu_quaternion_y,imu_quaternion_z,imu_quaternion_w,imu_angular_velocity_x,imu_angular_velocity_y,imu_angular_velocity_z,imu_acceleration_x,imu_acceleration_y,imu_acceleration_z,kf_quaternion_x,kf_quaternion_y,kf_quaternion_z,kf_quaternion_w,kf_angular_velocity_x,kf_angular_velocity_y,kf_angular_velocity_z,kf_acceleration_x,kf_acceleration_y,kf_acceleration_z
1741764857294,0.2319455341149448,-0.029825309554755517,0.0024978767228989148,0.9722682143966105,-0.08203047484373349,-0.09250245035569948,0.3089232776029963,-0.2,0,0.1,0.21104954005053536,-0.027138344730002765,0.0022728427838990123,0.9747665734599789,-0.07464034197492866,-0.08416889626960042,0.28109235169281643,-0.18198198198198198,0,0.09099099099099099
1741764857294,0.2319455341149448,-0.029825309554755517,0.0024978767228989148,0.9722682143966105,-0.08203047484373349,-0.09250245035569948,0.3089232776029963,-0.2,0,0.1,0.21104954005053536,-0.027138344730002765,0.0022728427838990123,0.9747665734599789,-0.07464034197492866,-0.08416889626960042,0.28109235169281643,-0.18198198198198198,0,0.09099099099099099
1741764857426,0.2488231288800388,-0.033322384161768276,-0.000665874120619853,0.9679753229601354,-0.0942477796076938,0.015707963267948967,0.35255650890285456,0.1,-0.2,-0.1,0.22640663078273798,-0.030320367570617977,-0.0006058854611045508,0.9708604289997629,-0.0857569886520457,0.014292831442007617,0.32079466125394873,0.09099099099099099,-0.18198198198198198,-0.09099099099099099
1741764857426,0.2488231288800388,-0.033322384161768276,-0.000665874120619853,0.9679753229601354,-0.0942477796076938,0.015707963267948967,0.35255650890285456,0.1,-0.2,-0.1,0.22640663078273798,-0.030320367570617977,-0.0006058854611045508,0.9708604289997629,-0.0857569886520457,0.014292831442007617,0.32079466125394873,0.09099099099099099,-0.18198198198198198,-0.09099099099099099
1741764857522,0.27517089834057856,-0.04097579885992183,0.002142669221380185,0.9605193228576081,-0.23736477827122882,-0.12740903539558607,0.5550147021341968,0.2,-0.1,-0.2,0.2503807273189048,-0.037284285449118056,0.0019496359581927807,0.9640761406181839,-0.21598056401255952,-0.11593074391850623,0.5050133776176025,0.18198198198198198,-0.09099099099099099,-0.18198198198198198
1741764857522,0.27517089834057856,-0.04097579885992183,0.002142669221380185,0.9605193228576081,-0.23736477827122882,-0.12740903539558607,0.5550147021341968,0.2,-0.1,-0.2,0.2503807273189048,-0.037284285449118056,0.0019496359581927807,0.9640761406181839,-0.21598056401255952,-0.11593074391850623,0.5050133776176025,0.18198198198198198,-0.09099099099099099,-0.18198198198198198
1741764857585,0.29585490533453523,-0.04580954485781023,-0.004394782296302604,0.9541237060664521,-0.031415926535897934,-0.1710422666954443,0.37350045992678654,-0.2,0,0.30000000000000004,0.26920131025935184,-0.041682558834584084,-0.003998855963302369,0.9582567055199249,-0.028585662884015234,-0.15563305347963852,0.33985176984329224,-0.18198198198198198,0,0.272972972972973
1741764857585,0.29585490533453523,-0.04580954485781023,-0.004394782296302604,0.9541237060664521,-0.031415926535897934,-0.1710422666954443,0.37350045992678654,-0.2,0,0.30000000000000004,0.26920131025935184,-0.041682558834584084,-0.003998855963302369,0.9582567055199249,-0.028585662884015234,-0.15563305347963852,0.33985176984329224,-0.18198198198198198,0,0.272972972972973
1741764857764,0.30156128163873336,-0.04560820119742223,-0.006945414766113871,0.9523300093001725,-0.42935099599060506,0.024434609527920613,-0.05061454830783556,-0.1,0.1,-0.2,0.2743935986082168,-0.04149935424269951,-0.0063197017241216295,0.9566246030569138,-0.3906707260815415,0.02223329335423407,-0.04605467909091343,-0.09099099099099099,0.09099099099099099,-0.18198198198198198
1741764857865,0.3222812136219025,-0.09200584726138454,-0.024151738050764617,0.9418526620258796,-0.4380776422505767,-0.038397243543875255,-0.0017453292519943296,0.1,-0.1,0,0.2932468700523617,-0.08371703219279134,-0.021975905793938974,0.947091160942467,-0.398611187993768,-0.0349380324137964,-0.0015880923824452906,0.09099099099099099,-0.09099099099099099,0
1741764857865,0.3222812136219025,-0.09200584726138454,-0.024151738050764617,0.9418526620258796,-0.4380776422505767,-0.038397243543875255,-0.0017453292519943296,0.1,-0.1,0,0.2932468700523617,-0.08371703219279134,-0.021975905793938974,0.947091160942467,-0.398611187993768,-0.0349380324137964,-0.0015880923824452906,0.09099099099099099,-0.09099099099099099,0
1741764857978,-0.30780391073725133,0.10864317220254642,0.042872467214088154,-0.9442538669360052,-0.21293016874330822,-0.23387411976724012,-0.5009094953223726,-0.8,0.2,0.7000000000000001,-0.2800738286888503,0.09885549903114584,0.039010082780386514,-0.7690958609057343,-0.19374727065832548,-0.21280437924766893,-0.45578251376179846,-0.7279279279279279,0.18198198198198198,0.636936936936937
1741764857978,-0.30780391073725133,0.10864317220254642,0.042872467214088154,-0.9442538669360052,-0.21293016874330822,-0.23387411976724012,-0.5009094953223726,-0.8,0.2,0.7000000000000001,-0.2800738286888503,0.09885549903114584,0.039010082780386514,-0.7690958609057343,-0.19374727065832548,-0.21280437924766893,-0.45578251376179846,-0.7279279279279279,0.18198198198198198,0.636936936936937
1741764858073,-0.30228906818929563,0.14353703173722557,0.05666096696690341,-0.9406423202236275,-1.436405974391333,-0.2530727415391778,0.0645771823237902,0,-0.30000000000000004,-0.2,-0.27505581880287255,0.1306057676167548,0.05155637534826346,-0.7658096787620394,-1.307000030752474,-0.23027339545456718,0.058759418150475765,0,-0.272972972972973,-0.18198198198198198
1741764858073,-0.30228906818929563,0.14353703173722557,0.05666096696690341,-0.9406423202236275,-1.436405974391333,-0.2530727415391778,0.0645771823237902,0,-0.30000000000000004,-0.2,-0.27505581880287255,0.1306057676167548,0.05155637534826346,-0.7658096787620394,-1.307000030752474,-0.23027339545456718,0.058759418150475765,0,-0.272972972972973,-0.18198198198198198
1741764858172,-0.2905126295863179,0.19736901076156727,0.08827249209265384,-0.932124376240422,-0.8901179185171081,-0.11693705988362006,-0.30717794835100204,-0.6000000000000001,0,0.5,-0.2643403206145775,0.1795880188010657,0.08032001532754988,-0.7580591171196629,-0.8099271150470982,-0.10640218962383446,-0.2795042593103712,-0.545945945945946,0,0.4549549549549549
1741764858172,-0.2905126295863179,0.19736901076156727,0.08827249209265384,-0.932124376240422,-0.8901179185171081,-0.11693705988362006,-0.30717794835100204,-0.6000000000000001,0,0.5,-0.2643403206145775,0.1795880188010657,0.08032001532754988,-0.7580591171196629,-0.8099271150470982,-0.10640218962383446,-0.2795042593103712,-0.545945945945946,0,0.4549549549549549
1741764858273,-0.27655692436134227,0.23679627177628268,0.09569335129605036,-0.9264375725208787,-1.0437068926926092,0.2059488517353309,-0.3089232776029963,0.2,-0.1,-0.8,-0.2516418861305907,0.2154632743189599,0.08707232865676653,-0.752884638059538,-0.9496792447022839,0.18739490112854432,-0.28109235169281643,0.18198198198198198,-0.09099099099099099,-0.7279279279279279
1741764858273,-0.27655692436134227,0.23679627177628268,0.09569335129605036,-0.9264375725208787,-1.0437068926926092,0.2059488517353309,-0.3089232776029963,0.2,-0.1,-0.8,-0.2516418861305907,0.2154632743189599,0.08707232865676653,-0.752884638059538,-0.9496792447022839,0.18739490112854432,-0.28109235169281643,0.18198198198198198,-0.09099099099099099,-0.7279279279279279
1741764858381,-0.25326569066562526,0.2725938690174261,0.11028402246750418,-0.9216216723223044,-0.8970992355250854,-0.038397243543875255,-0.2844886680750757,-0.1,-0.1,-0.2,-0.23044896177683016,0.24803586279963996,0.1003485249479092,-0.7485026027437183,-0.8162794845768795,-0.0349380324137964,-0.2588590583385824,-0.09099099099099099,-0.09099099099099099,-0.18198198198198198
1741764858381,-0.25326569066562526,0.2725938690174261,0.11028402246750418,-0.9216216723223044,-0.8970992355250854,-0.038397243543875255,-0.2844886680750757,-0.1,-0.1,-0.2,-0.23044896177683016,0.24803586279963996,0.1003485249479092,-0.7485026027437183,-0.8162794845768795,-0.0349380324137964,-0.2588590583385824,-0.09099099099099099,-0.09099099099099099,-0.18198198198198198
1741764858498,-0.23136156169806066,0.2949714066424252,0.13015017407245377,-0.9178914038277804,-0.6335545184739417,-0.3089232776029963,-0.34732052114687156,-0.2,-0.1,0.4,-0.21051817776129841,0.2683974060440085,0.11842493316502549,-0.7451083944739263,-0.5764775348276406,-0.28109235169281643,-0.3160303841066128,-0.18198198198198198,-0.09099099099099099,0.36396396396396397
1741764858498,-0.23136156169806066,0.2949714066424252,0.13015017407245377,-0.9178914038277804,-0.6335545184739417,-0.3089232776029963,-0.34732052114687156,-0.2,-0.1,0.4,-0.21051817776129841,0.2683974060440085,0.11842493316502549,-0.7451083944739263,-0.5764775348276406,-0.28109235169281643,-0.3160303841066128,-0.18198198198198198,-0.09099099099099099,0.36396396396396397
1741764858589,-0.21177545805177184,0.31480318111138456,0.1456391204334656,-0.9136954411227416,-0.5375614096142535,0.3351032163829113,-0.3822271061867582,-0.4,0.30000000000000004,0.9,-0.1926965879570176,0.28644253416441295,0.1325184789529732,-0.7412904464269989,-0.4891324537931495,0.30491373742949585,-0.3477922317555187,-0.36396396396396397,0.272972972972973,0.8189189189189189
1741764858589,-0.21177545805177184,0.31480318111138456,0.1456391204334656,-0.9136954411227416,-0.5375614096142535,0.3351032163829113,-0.3822271061867582,-0.4,0.30000000000000004,0.9,-0.1926965879570176,0.28644253416441295,0.1325184789529732,-0.7412904464269989,-0.4891324537931495,0.30491373742949585,-0.3477922317555187,-0.36396396396396397,0.272972972972973,0.8189189189189189
1741764858688,-0.20433711226688614,0.3660925109064536,0.13826561008068072,-0.897276567774761,-1.1047934165124107,0.03316125578789226,0.26005405854715513,0.1,0,-0.5,-0.1859283634140135,0.3331112036175839,0.12580924881215091,-0.7263507508581157,-1.0052624780878692,0.03017375526646052,0.23662576498434834,0.09099099099099099,0,-0.4549549549549549
1741764858688,-0.20433711226688614,0.3660925109064536,0.13826561008068072,-0.897276567774761,-1.1047934165124107,0.03316125578789226,0.26005405854715513,0.1,0,-0.5,-0.1859283634140135,0.3331112036175839,0.12580924881215091,-0.7263507508581157,-1.0052624780878692,0.03017375526646052,0.23662576498434834,0.09099099099099099,0,-0.4549549549549549
1741764858790,-0.1946517188897006,0.40094606767764734,0.1513429616888164,-0.8822971535114311,-0.5445427266222308,-0.17627825445142728,-0.26179938779914946,0.5,0,1.1,-0.17711552799873656,0.3648248003193007,0.13770846063576986,-0.7127208333752659,-0.4954848233229307,-0.16039733062697437,-0.23821385736679362,0.4549549549549549,0,1.000900900900901
1741764858790,-0.1946517188897006,0.40094606767764734,0.1513429616888164,-0.8822971535114311,-0.5445427266222308,-0.17627825445142728,-0.26179938779914946,0.5,0,1.1,-0.17711552799873656,0.3648248003193007,0.13770846063576986,-0.7127208333752659,-0.4954848233229307,-0.16039733062697437,-0.23821385736679362,0.4549549549549549,0,1.000900900900901
1741764858898,-0.18980052790051188,0.4491565199606332,0.1673770949561095,-0.8568658519684361,-0.9529497715889039,-0.008726646259971648,0.05585053606381855,0.30000000000000004,0.1,1,-0.1727013812428081,0.40869196861282836,0.152298077392496,-0.6895806400793878,-0.8670984408151288,-0.007940461912226453,0.0508189562382493,0.272972972972973,0.09099099099099099,0.9099099099099098
1741764858898,-0.18980052790051188,0.4491565199606332,0.1673770949561095,-0.8568658519684361,-0.9529497715889039,-0.008726646259971648,0.05585053606381855,0.30000000000000004,0.1,1,-0.1727013812428081,0.40869196861282836,0.152298077392496,-0.6895806400793878,-0.8670984408151288,-0.007940461912226453,0.0508189562382493,0.272972972972973,0.09099099099099099,0.9099099099099098
1741764858997,-0.20279390368025724,0.48860415713863575,0.17807898270431932,-0.8297159069078769,-0.5375614096142535,-0.44331363000655966,0.24085543677521748,0.9,-0.30000000000000004,-0.6000000000000001,-0.1845241826279818,0.4445857646036235,0.1620358311093356,-0.6648766360152754,-0.4891324537931495,-0.4033754651411038,0.21915674877745012,0.8189189189189189,-0.272972972972973,-0.545945945945946
1741764858997,-0.20279390368025724,0.48860415713863575,0.17807898270431932,-0.8297159069078769,-0.5375614096142535,-0.44331363000655966,0.24085543677521748,0.9,-0.30000000000000004,-0.6000000000000001,-0.1845241826279818,0.4445857646036235,0.1620358311093356,-0.6648766360152754,-0.4891324537931495,-0.4033754651411038,0.21915674877745012,0.8189189189189189,-0.272972972972973,-0.545945945945946
1741764859098,-0.22639940089391386,0.497078327736927,0.1991598580524155,-0.8136287840960881,-0.6981317007977318,-0.8185594191853406,0.8377580409572782,0.7000000000000001,0,-0.5,-0.20600305847103872,0.4522964964092759,0.18121752849814382,-0.6502388035468909,-0.6352369529781162,-0.7448153273668414,0.7622843435737396,0.636936936936937,0,-0.4549549549549549
1741764859098,-0.22639940089391386,0.497078327736927,0.1991598580524155,-0.8136287840960881,-0.6981317007977318,-0.8185594191853406,0.8377580409572782,0.7000000000000001,0,-0.5,-0.20600305847103872,0.4522964964092759,0.18121752849814382,-0.6502388035468909,-0.6352369529781162,-0.7448153273668414,0.7622843435737396,0.636936936936937,0,-0.4549549549549549
1741764859205,-0.26702199585479497,0.5088894617814029,0.2283511607307495,-0.7858667296752517,-0.5166174585903216,-0.6736970912698114,-0.054105206811824215,-0.2,-0.2,-0.6000000000000001,-0.24296596019220082,0.4630435643236188,0.2077789840883396,-0.6249778351099136,-0.4700753452038061,-0.6130036596238824,-0.04923086385580401,-0.18198198198198198,-0.18198198198198198,-0.545945945945946
1741764859205,-0.26702199585479497,0.5088894617814029,0.2283511607307495,-0.7858667296752517,-0.5166174585903216,-0.6736970912698114,-0.054105206811824215,-0.2,-0.2,-0.6000000000000001,-0.24296596019220082,0.4630435643236188,0.2077789840883396,-0.6249778351099136,-0.4700753452038061,-0.6130036596238824,-0.04923086385580401,-0.18198198198198198,-0.18198198198198198,-0.545945945945946
1741764859261,-0.27062293414370064,0.5126446965747895,0.2524483415023647,-0.7747441367715548,-0.3420845333908886,-0.7260569688296411,-0.17627825445142728,0.1,-0.1,0.8,-0.24624248962625012,0.4664604896761598,0.22970524767332284,-0.6148572776029462,-0.31126610695927703,-0.660646431097241,-0.16039733062697437,0.09099099099099099,-0.09099099099099099,0.7279279279279279
1741764859261,-0.27062293414370064,0.5126446965747895,0.2524483415023647,-0.7747441367715548,-0.3420845333908886,-0.7260569688296411,-0.17627825445142728,0.1,-0.1,0.8,-0.24624248962625012,0.4664604896761598,0.22970524767332284,-0.6148572776029462,-0.31126610695927703,-0.660646431097241,-0.16039733062697437,0.09099099099099099,-0.09099099099099099,0.7279279279279279
1741764859367,-0.2845187071573657,0.5225508046680616,0.28196229056549804,-0.7526533255870994,-0.6457718232379019,-0.6318091892219474,0.4485496177625427,-0.7000000000000001,0.2,0.6000000000000001,-0.25888639119724266,0.4754741555988668,0.25656028240644413,-0.5947566295882616,-0.5875941815047576,-0.5748894424451954,0.40813974228843974,-0.636936936936937,0.18198198198198198,0.545945945945946
1741764859367,-0.2845187071573657,0.5225508046680616,0.28196229056549804,-0.7526533255870994,-0.6457718232379019,-0.6318091892219474,0.4485496177625427,-0.7000000000000001,0.2,0.6000000000000001,-0.25888639119724266,0.4754741555988668,0.25656028240644413,-0.5947566295882616,-0.5875941815047576,-0.5748894424451954,0.40813974228843974,-0.636936936936937,0.18198198198198198,0.545945945945946
1741764859439,-0.2915074707671519,0.530720977632157,0.28826545416798166,-0.7417962431297646,-0.2670353755551324,-0.09250245035569948,0.5585053606381855,-0.8,0,-0.2,-0.26524553646380483,0.4829082769445752,0.26229559343212744,-0.5848776626676235,-0.24297813451412947,-0.08416889626960042,0.508189562382493,-0.7279279279279279,0,-0.18198198198198198
1741764859439,-0.2915074707671519,0.530720977632157,0.28826545416798166,-0.7417962431297646,-0.2670353755551324,-0.09250245035569948,0.5585053606381855,-0.8,0,-0.2,-0.26524553646380483,0.4829082769445752,0.26229559343212744,-0.5848776626676235,-0.24297813451412947,-0.08416889626960042,0.508189562382493,-0.7279279279279279,0,-0.18198198198198198
1741764859558,-0.3032873508573901,0.5368450924069854,0.27273121025407576,-0.7385335581554765,0.4223696789826278,0.6632251157578453,0.4468042885105484,-0.30000000000000004,-0.2,-0.1,-0.27596416609546304,0.48848066966761733,0.24816083095190675,-0.5819089132766044,0.3843183565517604,0.6034751053292104,0.4065516499059944,-0.272972972972973,-0.18198198198198198,-0.09099099099099099
1741764859558,-0.3032873508573901,0.5368450924069854,0.27273121025407576,-0.7385335581554765,0.4223696789826278,0.6632251157578453,0.4468042885105484,-0.30000000000000004,-0.2,-0.1,-0.27596416609546304,0.48848066966761733,0.24816083095190675,-0.5819089132766044,0.3843183565517604,0.6034751053292104,0.4065516499059944,-0.272972972972973,-0.18198198198198198,-0.09099099099099099
1741764859673,-0.309644682926647,0.5060046407207616,0.21398060704188787,-0.7760745928802812,1.096066770252439,0.7731808586334881,0.5445427266222308,1.8,0.1,0.30000000000000004,-0.281748765545868,0.46041863705222447,0.194703074875952,-0.6160678728009765,0.9973220161756425,0.7035249254232638,0.4954848233229307,1.6378378378378378,0.09099099099099099,0.272972972972973
1741764859673,-0.309644682926647,0.5060046407207616,0.21398060704188787,-0.7760745928802812,1.096066770252439,0.7731808586334881,0.5445427266222308,1.8,0.1,0.30000000000000004,-0.281748765545868,0.46041863705222447,0.194703074875952,-0.6160678728009765,0.9973220161756425,0.7035249254232638,0.4954848233229307,1.6378378378378378,0.09099099099099099,0.272972972972973
1741764859786,0.3284662250594887,-0.46961132002596134,-0.13132597326988046,0.8089058263131512,1.137954672300303,0.4799655442984406,-0.22689280275926288,0.30000000000000004,0.1,-0.9,0.2988746732523275,-0.4273039938974963,-0.11949480450682816,0.8261215176362908,1.0354362333543297,0.43672540517245495,-0.20645200971788782,0.272972972972973,0.09099099099099099,-0.8189189189189189
1741764859786,0.3284662250594887,-0.46961132002596134,-0.13132597326988046,0.8089058263131512,1.137954672300303,0.4799655442984406,-0.22689280275926288,0.30000000000000004,0.1,-0.9,0.2988746732523275,-0.4273039938974963,-0.11949480450682816,0.8261215176362908,1.0354362333543297,0.43672540517245495,-0.20645200971788782,0.272972972972973,0.09099099099099099,-0.8189189189189189
1741764859873,0.2988746732523275,-0.4273039938974963,-0.11949480450682816,0.8261215176362908,2.424262331020124,0.4799655442984406,-0.5602506898901798,-0.4,0,-0.1,0.2719490270133791,-0.3888081385914155,-0.1087295068035103,0.8417862457771655,2.205860319216509,0.43672540517245495,-0.5097776547649383,-0.36396396396396397,0,-0.09099099099099099
